site lat lon P Q P-Q Q/P (P-Q)/P 
8164600.0 28.89138 -96.81915 -0.42604296149803583 -1.022503107595286 0.22722291279895246 -1.3349346126938457 1.3349346126938457
2140991.0 35.83361 -81.71194 0.6086326215539666 0.30329752705952684 -0.30329752705952684 0.30329752705952684 -0.30329752705952684
12010000.0 46.37399 -123.74348 -1.7041718459921433 0.17041718459921434 -3.521955148383763 3.578760876583501 -3.578760876583501
8198500.0 29.31431 -99.48047 -0.6816687383968574 -1.6757689818922743 -0.511251553797643 -1.6189632536925362 1.6189632536925362
1466500.0 39.885 -74.50528 2.045006215190572 0.6816687383968574 1.9313947587910958 -0.3976400973981668 0.3976400973981668
6447000.0 43.7525 -101.52487 0.17041718459921434 0.4544458255979049 0.11361145639947623 0.7384744665965954 -0.7384744665965954
10244950.0 39.20154 -114.68916 -2.016603351090703 -1.6189632536925362 -0.8804887870959407 -0.6248630101971192 0.6248630101971192
2111180.0 36.07139 -81.40306 0.08520859229960717 -0.6532658742969882 0.9941002434954169 -0.7952801947963336 0.7952801947963336
11266500.0 37.71687 -119.66628 0.0 -0.1988200486990834 0.0 0.0 0.0
6188000.0 44.92772 -110.39381 0.0 0.8385284571645741 -0.8385284571645741 0.8385284571645741 -0.8385284571645741
6921070.0 37.68265 -93.37033 1.7609775741918814 -0.4544458255979049 3.2379265073850725 -1.50535179729306 1.50535179729306
2369800.0 31.02768 -86.70996 -0.22722291279895246 -0.7668773306964645 0.08520859229960717 -0.511251553797643 0.511251553797643
13337000.0 46.15083 -115.58722 -1.2213231562943694 0.028402864099869057 -1.3065317485939765 0.8804887870959407 -0.8804887870959407
1054200.0 44.39044 -70.97964 2.8402864099869056 1.5905603895926672 1.5621575254927982 -0.056805728199738115 0.056805728199738115
2096846.0 35.98722 -79.20611 0.0 -2.585016835195516 2.585016835195516 -2.585016835195516 2.585016835195516
6406000.0 43.82805 -103.19602 0.9656973793955479 1.4485460690933218 0.7952801947963336 1.3917403408935838 -1.3917403408935838
9107000.0 38.86027 -106.5667 0.0 0.4741564678161598 -0.4741564678161598 0.4741564678161598 -0.4741564678161598
1162500.0 42.68259 -72.11508 0.7668773306964645 1.4485460690933218 -0.5396544178975121 2.556257768988215 -2.556257768988215
9510200.0 33.69421 -111.5418 -2.556257768988215 -0.9372945152956789 -2.8402864099869056 -0.5964601460972502 0.5964601460972502
2384540.0 34.87202 -84.72133 0.0 -0.802846395157571 0.802846395157571 -0.802846395157571 0.802846395157571
14139800.0 45.44456 -122.10953 0.3692372332982977 1.7325747100920124 -1.9882004869908338 1.9313947587910958 -1.9313947587910958
7263295.0 34.8762 -92.77461 0.6410242211627138 0.1983739567600742 -0.1983739567600742 0.1983739567600742 -0.1983739567600742
12114500.0 47.34205 -121.54899 -0.6248630101971192 1.3349346126938457 -1.8177833023916197 1.5905603895926672 -1.5905603895926672
3180500.0 38.54373 -79.83312 -0.6374510629004005 -0.34096219643509795 -0.9339399293657031 0.57815328960734 -0.57815328960734
2427250.0 31.99626 -87.06832 0.6410242211627138 -0.9477866822981322 2.005781118351861 -0.9477866822981322 2.005781118351861
5508805.0 39.52046 -91.34275 -0.2840286409986906 -0.9088916511958098 0.7100716024967264 -0.6816687383968574 0.6816687383968574
7261000.0 35.2988 -92.40393 0.9372945152956789 -0.17041718459921434 2.016603351090703 -0.8520859229960717 0.8520859229960717
14308990.0 42.82318 -123.12589 0.6086326215539666 1.231031139241609 -1.231031139241609 1.231031139241609 -1.231031139241609
6622700.0 41.37024 -106.52058 2.2722291279895246 0.0 2.1586176715900485 -1.022503107595286 1.022503107595286
3338780.0 40.26531 -87.6428 0.7523986105718488 0.25016291953504993 0.7087949386826414 0.29185673945755825 0.7087949386826414
12082500.0 46.75261 -122.08372 -1.9313947587910958 1.3065317485939765 -4.544458255979049 4.402443935479703 -4.402443935479703
5495000.0 40.39241 -91.59788 -0.3408343691984287 -0.22722291279895246 -0.1420143204993453 -0.08520859229960717 0.08520859229960717
12186000.0 48.16872 -121.47067 -2.3006319920893934 0.2556257768988215 -3.2095236432852032 2.8686892740867744 -2.8686892740867744
8013000.0 30.99602 -92.67375 -0.7668773306964645 -2.073409079290441 2.8118835458870364 -2.3858405843890007 2.3858405843890007
14306340.0 44.2479 -123.63649 0.0 1.556779500231878 -1.556779500231878 1.556779500231878 -1.556779500231878
4056500.0 46.03053 -86.16125 1.6473661177924053 -1.3065317485939765 2.499452040788477 -2.8118835458870364 2.8118835458870364
12054000.0 47.68398 -123.01155 -1.3349346126938457 0.08520859229960717 -1.8745890305913577 1.9882004869908338 -1.9882004869908338
1606500.0 38.99122 -79.17587 0.028402864099869057 -0.3976400973981668 0.8804887870959407 -0.3692372332982977 0.3692372332982977
11143000.0 36.2458 -121.77329 -0.7952801947963336 -0.42604296149803583 -0.5680572819973811 0.9656973793955479 -0.9656973793955479
1415000.0 42.12009 -74.81849 2.21539857753582 1.7893603895481625 0.0 0.6532585549144085 -1.5905425684872554
3439000.0 35.14333 -82.82472 -1.3065317485939765 -0.11361145639947623 -2.6982720894875603 1.6757689818922743 -1.6757689818922743
3237500.0 38.80368 -83.42102 1.3349346126938457 0.6532658742969882 0.8804887870959407 0.7668773306964645 -0.7668773306964645
2014000.0 37.72901 -80.04228 -0.3124315050985596 -0.42604296149803583 0.8520859229960717 -0.6248630101971192 0.6248630101971192
13240000.0 44.91361 -115.99722 -2.130214807490179 -0.3124315050985596 -2.641466361287822 2.3574377202891315 -2.3574377202891315
2298123.0 27.052 -81.78453 -1.4201432049934528 1.3633374767937148 -2.7834806817871676 2.1870205356899173 -2.1870205356899173
1134500.0 44.51172 -71.83731 1.5621575254927982 1.7325747100920124 0.2840286409986906 1.1645174280946313 -1.1645174280946313
9035800.0 39.80054 -106.02641 2.1730047190736634 -1.394614968957724 3.827082938070034 -3.308156437992741 3.308156437992741
7196900.0 35.88008 -94.48661 -0.08520859229960717 -0.22722291279895246 0.8804887870959407 -0.4544458255979049 0.4544458255979049
7197000.0 35.9212 -94.83856 -0.4544458255979049 -0.9088916511958098 1.1929202921945004 -1.1645174280946313 1.1645174280946313
6903400.0 40.95189 -93.25985 -0.48284868969777395 0.4544458255979049 -1.9882004869908338 0.7100716024967264 -0.7100716024967264
6479438.0 45.00608 -97.16508 -0.1988200486990834 1.6189632536925362 -0.9088916511958098 2.045006215190572 -2.045006215190572
1350080.0 42.37703 -74.41292 0.11296650882571713 1.4256126996198448 -1.4256126996198448 1.4256126996198448 -1.4256126996198448
12167000.0 48.26149 -122.04764 -1.4485460690933218 0.08520859229960717 -2.2154233997897865 2.045006215190572 -2.045006215190572
12189500.0 48.42456 -121.56846 -2.556257768988215 1.2213231562943694 -3.493552284283894 3.6355666047832393 -3.6355666047832393
5087500.0 48.34109 -96.81812 0.9088916511958098 2.641466361287822 0.0 2.7550778176872983 -1.8745890305913577
3144000.0 40.13257 -82.14792 -0.2556257768988215 -0.3692372332982977 -0.028402864099869057 -0.4544458255979049 0.4544458255979049
6623800.0 41.02358 -106.82477 1.1361145639947623 0.4544458255979049 0.2840286409986906 0.48284868969777395 -0.48284868969777395
11230500.0 37.33939 -118.97345 -0.42604296149803583 -0.8804887870959407 0.42604296149803583 -0.9941002434954169 0.9941002434954169
8086290.0 32.64846 -99.00451 -0.08520859229960717 -0.9941002434954169 0.028402864099869057 -0.7952801947963336 0.7952801947963336
9035900.0 39.79582 -106.03057 1.3917403408935838 -0.08520859229960717 2.2154233997897865 -1.8461861664914887 1.8461861664914887
11274500.0 37.31549 -121.12521 -0.11361145639947623 -0.26982720894875606 0.2840286409986906 -0.26982720894875606 0.26982720894875606
12147500.0 47.71232 -121.78873 -0.6816687383968574 1.4201432049934528 -2.1586176715900485 2.130214807490179 -2.130214807490179
6847900.0 39.76985 -100.10078 0.2840286409986906 0.8520859229960717 0.3408343691984287 0.7952801947963336 -0.7952801947963336
2342933.0 32.01766 -85.29577 -0.12973162501932317 1.0378530001545854 -1.6216453127415398 1.1351517189190778 -1.1351517189190778
2149000.0 35.42345 -82.1115 0.9656973793955479 -1.1361145639947623 2.613063497187953 -2.2154233997897865 2.2154233997897865
12488500.0 46.97762 -121.1687 -0.056805728199738115 0.5964601460972502 -0.5680572819973811 0.9088916511958098 -0.9088916511958098
4213000.0 41.927 -80.60397 -0.3976400973981668 0.5396544178975121 -1.5905603895926672 1.1929202921945004 -1.1929202921945004
8086212.0 32.7329 -99.14063 -0.028402864099869057 -1.533754661392929 0.1420143204993453 -1.6189632536925362 1.6189632536925362
6431500.0 44.48248 -103.86159 0.9941002434954169 2.7550778176872983 -0.056805728199738115 2.613063497187953 -2.613063497187953
8164000.0 28.95998 -96.68637 -0.8804887870959407 -0.8520859229960717 -0.9088916511958098 -0.7100716024967264 0.7100716024967264
10259000.0 33.76002 -116.55002 -1.533754661392929 -2.9538978663863817 2.045006215190572 -2.613063497187953 2.613063497187953
5488200.0 41.30055 -93.04548 0.0 0.9812567051925868 -0.9812567051925868 0.9812567051925868 -0.9812567051925868
2055100.0 37.41763 -79.93532 0.3976400973981668 -0.5396544178975121 1.4201432049934528 -0.8804887870959407 0.8804887870959407
5291000.0 45.29163 -96.48756 1.022503107595286 1.7893804382917504 -0.08520859229960717 2.045006215190572 -2.045006215190572
5408000.0 43.57414 -90.64319 0.8236830588962026 -0.7100716024967264 1.2497260203942384 -1.5621575254927982 1.5621575254927982
3592718.0 34.83556 -88.28806 -0.40025996972815847 -1.0525354759518242 1.141482135891415 -1.2304287958310058 1.2304287958310058
12043000.0 47.96008 -124.39299 1.3633374767937148 2.8686892740867744 -0.9088916511958098 4.20362388678062 -1.022503107595286
13338500.0 46.08639 -115.97667 0.0 -0.7668773306964645 0.6248630101971192 -1.2781288844941074 1.2781288844941074
2430085.0 34.46667 -88.28361 -0.056805728199738115 -0.8520859229960717 0.7668773306964645 -1.1645174280946313 1.1645174280946313
2108000.0 34.82889 -77.83222 1.2213231562943694 -0.6248630101971192 1.9029918946912268 -1.1077116998948933 1.1077116998948933
10172800.0 40.49633 -112.5744 -1.3349346126938457 -0.3692372332982977 -1.5621575254927982 -0.17041718459921434 0.17041718459921434
14092750.0 44.75039 -121.6334 0.0 0.8212038725286687 -0.8212038725286687 0.8212038725286687 -0.8212038725286687
4216418.0 42.86395 -78.28363 1.4769489331931909 1.2497260203942384 1.1361145639947623 0.5396544178975121 -0.5396544178975121
11148900.0 35.78858 -121.09381 -0.9088916511958098 -0.3976400973981668 -0.5964601460972502 0.5680572819973811 -0.5680572819973811
6350000.0 46.42667 -102.55183 0.3408343691984287 -0.4544458255979049 -0.028402864099869057 -0.7100716024967264 0.7100716024967264
2349900.0 32.19556 -83.90222 0.7668773306964645 -0.6816687383968574 2.10181194339031 -1.3633374767937148 1.3633374767937148
9508300.0 34.16087 -111.69292 -2.8970921381866437 -0.8804887870959407 -3.8343866534823228 0.0 0.0
12388400.0 47.26632 -114.40679 0.0 0.8816289063438514 -0.8816289063438514 0.8816289063438514 -0.8816289063438514
12451000.0 48.32958 -120.69177 -3.1811207791853344 0.9372945152956789 -3.4083436919842867 3.3515379637845486 -3.3515379637845486
2314500.0 30.68056 -82.56056 -0.056805728199738115 -1.022503107595286 0.6816687383968574 -0.9088916511958098 0.9088916511958098
12035000.0 47.00065 -123.49488 -1.050905971695155 0.4544458255979049 -3.3231350996846793 3.379940827884418 -3.379940827884418
5123400.0 48.58889 -100.44208 1.8177833023916197 1.8177833023916197 1.4201432049934528 1.8461861664914887 -1.8461861664914887
8324000.0 35.66169 -106.74337 -3.3231350996846793 -3.2095236432852032 -2.7834806817871676 -2.10181194339031 2.10181194339031
7180500.0 38.19645 -96.82458 1.6473661177924053 0.4544458255979049 1.8177833023916197 0.08520859229960717 -0.08520859229960717
1634500.0 39.08122 -78.32945 0.9656973793955479 -0.5680572819973811 1.9029918946912268 -1.0793088357950242 1.0793088357950242
10205030.0 38.91191 -111.53047 -2.8970921381866437 -2.1586176715900485 -2.6982720894875603 -0.48284868969777395 0.48284868969777395
11468500.0 39.42822 -123.73779 -0.3124315050985596 -0.7100716024967264 0.11361145639947623 -0.9088916511958098 0.9088916511958098
12147600.0 47.70677 -121.60011 -0.511251553797643 1.1929202921945004 -1.6473661177924053 1.7609775741918814 -1.7609775741918814
1123000.0 41.67177 -72.0523 -0.6248560090485646 -0.1136101834633754 -1.2781145639629732 0.19881782106090692 -1.136101834633754
2202600.0 32.16798 -81.48817 0.0 -1.6473661177924053 1.6473661177924053 -1.6473661177924053 1.6473661177924053
6311000.0 44.02774 -107.08089 1.4769489331931909 0.22722291279895246 0.8520859229960717 -0.1988200486990834 0.1988200486990834
2464146.0 33.41345 -87.51056 0.0 1.1266576925681497 -1.1266576925681497 1.1266576925681497 -1.1266576925681497
4057800.0 46.4991 -87.88652 -1.4201432049934528 -2.556257768988215 1.022503107595286 -2.4426463125887388 2.4426463125887388
2215100.0 32.23944 -83.50167 0.0 -0.168822556533929 0.168822556533929 -0.168822556533929 0.168822556533929
8164300.0 29.46691 -96.81276 -1.1077116998948933 -0.9656973793955479 -1.1645174280946313 -0.8236830588962026 0.8236830588962026
4296000.0 44.86894 -72.2701 1.7325747100920124 2.7266749535874295 -2.045006215190572 3.6923723329829774 -3.6923723329829774
9210500.0 42.09605 -110.41656 -0.7384744665965954 -0.511251553797643 -0.8804887870959407 -0.3692372332982977 0.3692372332982977
4161580.0 42.80086 -83.09021 1.3917403408935838 -0.7668773306964645 1.9029918946912268 -1.9313947587910958 1.9313947587910958
9494000.0 33.73644 -110.16677 -3.493552284283894 -2.641466361287822 -2.8402864099869056 -1.9029918946912268 1.9029918946912268
6447500.0 43.16667 -101.63015 0.0 0.7668773306964645 -0.056805728199738115 1.2497260203942384 -1.2497260203942384
8378500.0 35.70837 -105.68252 -2.3858405843890007 -1.7609775741918814 -1.9313947587910958 -0.17041718459921434 0.17041718459921434
1022500.0 44.60797 -67.93524 0.5964601460972502 1.3633374767937148 -2.499452040788477 1.9597976228909648 -1.9597976228909648
2221525.0 33.25236 -83.48128 -0.3976400973981668 -1.2781288844941074 0.4544458255979049 -1.7325747100920124 1.7325747100920124
9378170.0 37.84666 -109.36956 0.0 -1.266713201248612 1.266713201248612 -1.266713201248612 1.266713201248612
3280700.0 37.16509 -83.30796 -0.25562291279259464 -0.08520763759753154 -0.39763564212181385 -0.42603818798765775 -0.48284327971934543
7301500.0 35.16811 -99.50731 -0.3976400973981668 -1.0793088357950242 -0.3408343691984287 -1.1077116998948933 1.1077116998948933
4221000.0 42.12229 -77.95722 1.5905603895926672 1.1645174280946313 0.9941002434954169 1.050905971695155 -1.050905971695155
6332515.0 47.78724 -102.76853 0.9941002434954169 0.3692372332982977 1.1361145639947623 0.1420143204993453 -0.1420143204993453
12175500.0 48.67263 -121.0729 -2.6982720894875603 0.8520859229960717 -2.8970921381866437 2.8402864099869056 -2.8402864099869056
5466500.0 41.18698 -90.96737 -0.22722291279895246 0.42604296149803583 -1.7041718459921433 0.7100716024967264 -0.7100716024967264
5495500.0 40.14282 -91.33737 -0.6816687383968574 -0.2556257768988215 -1.50535179729306 0.11361145639947623 -0.11361145639947623
5487980.0 41.24688 -93.26607 -0.6248630101971192 0.1988200486990834 -2.1586176715900485 0.6532658742969882 -0.6532658742969882
7057500.0 36.62303 -92.24813 1.8177833023916197 -0.2840286409986906 2.613063497187953 -2.2438262638896553 2.2438262638896553
8200000.0 29.56967 -99.24671 -0.7952801947963336 -1.1645174280946313 -0.11361145639947623 -1.3633374767937148 1.3633374767937148
1567500.0 40.37092 -77.40221 1.2213231562943694 0.511251553797643 1.1077116998948933 0.056805728199738115 -0.056805728199738115
1591400.0 39.25597 -77.05106 1.1077116998948933 1.3349346126938457 -0.028402864099869057 1.1077116998948933 -1.1077116998948933
5593575.0 38.44172 -89.41675 0.48284868969777395 0.7384744665965954 0.2556257768988215 0.7384744665965954 -0.7384744665965954
2143000.0 35.68444 -81.40333 -0.2556257768988215 -1.9029918946912268 2.1870205356899173 -1.8461861664914887 1.8461861664914887
10259200.0 33.63114 -116.39223 -1.3633374767937148 -2.1870205356899173 -1.2497260203942384 -2.2438262638896553 2.2438262638896553
14141500.0 45.4154 -122.17148 0.3976400973981668 0.7952801947963336 -0.17041718459921434 0.1988200486990834 -0.1988200486990834
3241500.0 39.72284 -83.88271 0.8520859229960717 0.7100716024967264 0.1988200486990834 0.48284868969777395 -0.48284868969777395
3238500.0 38.85813 -83.92854 1.1930697770699525 1.8128462846387592 -0.8212038725286687 1.7508686338818784 -1.7508686338818784
3173000.0 37.26818 -80.70951 0.7384744665965954 0.3124315050985596 1.050905971695155 -0.056805728199738115 0.056805728199738115
6910800.0 38.56701 -95.96163 0.5680572819973811 -0.9941002434954169 1.6189632536925362 -1.50535179729306 1.50535179729306
7292500.0 31.32472 -91.10944 -0.4544458255979049 -1.7325747100920124 1.6189632536925362 -2.3574377202891315 2.3574377202891315
10316500.0 40.69076 -115.477 -0.7100716024967264 -0.4544458255979049 0.17041718459921434 -0.3124315050985596 0.3124315050985596
2137727.0 35.68583 -82.06028 0.0 -0.1988200486990834 0.1988200486990834 -0.1988200486990834 0.1988200486990834
6614800.0 40.49609 -105.86501 1.2497260203942384 -0.4544458255979049 1.5905603895926672 -1.533754661392929 1.533754661392929
1142500.0 43.93451 -72.65788 1.8177833023916197 2.045006215190572 -0.1420143204993453 1.7325747100920124 -1.7325747100920124
14138800.0 45.45262 -121.89147 0.08520859229960717 0.7952801947963336 -0.7668773306964645 0.9941002434954169 -0.9941002434954169
12115500.0 47.35066 -121.66316 -0.7384744665965954 0.8804887870959407 -1.9882004869908338 1.9882004869908338 -1.9882004869908338
2027500.0 37.70236 -79.02752 0.511251553797643 -0.3692372332982977 1.4201432049934528 -0.7384744665965954 0.7384744665965954
5062500.0 47.26663 -96.24478 2.343236288239197 3.5929623086334357 1.5763589575427326 3.734976629132781 0.4118415294481013
8176900.0 28.86165 -97.22638 -0.5822587140473157 -0.9516879037607358 -0.46864725764783943 -1.0369136861870702 -0.6674673063469229
10173450.0 37.62276 -112.51688 -1.533754661392929 -0.7100716024967264 -1.533754661392929 0.0 0.0
3213700.0 37.67316 -82.28014 0.42603818798765775 0.0568050917316877 0.6532585549144085 -0.17041527519506308 -0.73846619251194
2371500.0 31.5735 -86.25162 0.7668773306964645 -0.6248630101971192 0.8520859229960717 -0.9372945152956789 0.9372945152956789
8158700.0 30.08299 -98.00779 -0.42604296149803583 -0.5680572819973811 -0.1988200486990834 -0.5396544178975121 0.5396544178975121
2481510.0 30.48361 -89.27444 -1.1077116998948933 -0.9941002434954169 0.5396544178975121 -0.7668773306964645 0.7668773306964645
10172700.0 39.97939 -112.38023 -2.016603351090703 -1.7325747100920124 -1.9597976228909648 -0.9372945152956789 0.9372945152956789
14400000.0 42.12344 -124.18731 -0.4544458255979049 -0.3976400973981668 0.3976400973981668 0.0 0.0
6814000.0 39.94778 -96.10862 -0.11361145639947623 -1.2497260203942384 0.8804887870959407 -1.6473661177924053 1.6473661177924053
2015700.0 38.1954 -79.57032 -0.4544458255979049 0.056805728199738115 -0.08520859229960717 0.22722291279895246 -0.22722291279895246
9447800.0 32.95562 -109.53119 0.0 -2.416384261692216 2.416384261692216 -2.416384261692216 2.416384261692216
9066000.0 39.59638 -106.26503 2.2154233997897865 -0.6532658742969882 3.2663293714849413 -2.471049176688608 2.471049176688608
14158500.0 44.36095 -121.99562 -1.9029918946912268 0.9088916511958098 -2.556257768988215 2.8118835458870364 -2.8118835458870364
2374500.0 31.4185 -86.98664 -0.6816687383968574 -1.1929202921945004 0.3976400973981668 -1.6473661177924053 1.6473661177924053
7184000.0 37.28125 -95.03267 0.5396544178975121 0.17041718459921434 1.1929202921945004 0.1420143204993453 -0.1420143204993453
11451100.0 39.16545 -122.61999 -0.3976400973981668 -0.3692372332982977 0.2840286409986906 -0.17041718459921434 0.17041718459921434
4105700.0 42.35337 -85.35389 -0.3408343691984287 -1.7893804382917504 0.4544458255979049 -1.6473661177924053 1.6473661177924053
7056000.0 35.98318 -92.74755 -0.11361145639947623 0.0 0.08520859229960717 0.3692372332982977 -0.3692372332982977
2350900.0 31.76444 -84.25333 0.0 0.1605692790315142 -0.1605692790315142 0.1605692790315142 -0.1605692790315142
5503800.0 39.58483 -91.99349 -0.5396544178975121 -0.4544458255979049 -0.4544458255979049 -0.028402864099869057 0.028402864099869057
1187300.0 42.03732 -72.93899 0.44024439354797035 0.0 0.014201432049934529 -0.3550358012483632 -1.320733180643911
14138900.0 45.49429 -122.03592 0.5964601460972502 1.4201432049934528 -1.4201432049934528 1.1645174280946313 -1.1645174280946313
14020000.0 45.71958 -118.32329 -0.9941002434954169 0.6816687383968574 -1.7041718459921433 1.4485460690933218 -1.4485460690933218
8079600.0 33.03843 -101.19763 -1.5905603895926672 -0.5396544178975121 -1.5621575254927982 -0.2840286409986906 -0.4544458255979049
3384450.0 37.47227 -88.54727 0.48284868969777395 0.22722291279895246 0.7384744665965954 0.0 0.0
2231000.0 30.35885 -82.0815 0.1988200486990834 -0.9088916511958098 1.2781288844941074 -1.1645174280946313 1.1645174280946313
2046000.0 37.06709 -77.60249 1.2781288844941074 -0.9656973793955479 3.039106458685989 -1.7041718459921433 1.7041718459921433
